#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
10	7	0	706	112	1	0.0484848484848485	0.0484848484848485	0.0690909090909091	0.135757575757576
10	19	2	697	107	0.96078431372549	0.151515151515151	0.149090909090909	0.192727272727273	0.132121212121212
10	10	0	699	116	1	0.0662337662337662	0.0662337662337662	0.0948484848484848	0.140606060606061
10	15	3	695	112	0.871794871794872	0.112121212121212	0.10969696969697	0.138787878787879	0.139393939393939
10	0	1	712	112	0	0	0	0	0.136969696969697
10	5	0	709	111	1	0.0393939393939394	0.0393939393939394	0.0545454545454545	0.134545454545455
11	8	2	772	118	0.8	0.0472222222222222	0.0472222222222222	0.0688888888888889	0.133333333333333
11	3	0	776	121	1	0.0180555555555556	0.0180555555555556	0.0261111111111111	0.134444444444444
11	15	2	763	120	0.866666666666667	0.101388888888889	0.101388888888889	0.133174603174603	0.135555555555556
11	2	0	788	110	1	0.0138888888888889	0.0138888888888889	0.0194444444444444	0.122222222222222
11	6	1	774	119	0.833333333333333	0.0361111111111111	0.0361111111111111	0.05	0.133333333333333
11	5	1	773	121	0.833333333333333	0.0361111111111111	0.0361111111111111	0.05	0.135555555555556
11	4	5	769	122	0.583333333333333	0.0555555555555556	0.0472222222222222	0.0527777777777778	0.141111111111111
11	9	1	777	113	0.9	0.0763888888888889	0.0763888888888889	0.0983333333333333	0.126666666666667
11	7	3	768	122	0.7	0.0708333333333333	0.0708333333333333	0.0844444444444444	0.138888888888889
11	3	0	778	119	1	0.0144444444444444	0.0144444444444444	0.0222222222222222	0.132222222222222
12	13	4	845	128	0.764705882352941	0.0883838383838384	0.0883838383838384	0.118181818181818	0.133333333333333
12	16	2	855	117	0.911764705882353	0.122474747474747	0.119949494949495	0.154545454545455	0.12020202020202
12	16	0	846	128	1	0.0888888888888889	0.0888888888888889	0.118686868686869	0.129292929292929
12	28	4	838	120	0.87037037037037	0.206349206349206	0.198773448773449	0.246127946127946	0.125252525252525
12	9	0	845	136	1	0.053030303030303	0.053030303030303	0.0752525252525253	0.137373737373737
12	27	7	844	112	0.786666666666667	0.169191919191919	0.166666666666667	0.209307359307359	0.12020202020202
