#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
76	675	304	5102	219	0.739029535864979	0.764597505668934	0.591462585034013	0.689710884353742	0.083015873015873
76	662	275	5143	220	0.760799319727891	0.762222222222222	0.612579365079365	0.70108843537415	0.0785714285714286
76	682	319	5087	212	0.741103397880891	0.77281746031746	0.59874149659864	0.692355184498043	0.0842857142857143
76	678	306	5114	202	0.739664364473524	0.781462585034014	0.605799319727891	0.697432659932661	0.0806349206349206
76	691	283	5123	203	0.764285714285714	0.778628117913832	0.61828231292517	0.712393981679696	0.0771428571428571
76	654	288	5133	225	0.75046768707483	0.763605442176871	0.597137188208617	0.693231292517007	0.0814285714285714
76	670	307	5101	222	0.740378006872852	0.764399092970522	0.592335600907029	0.686725245653818	0.083968253968254
76	691	282	5124	203	0.763185425685426	0.782057823129251	0.620328798185941	0.712375970590257	0.076984126984127
76	658	289	5127	226	0.747529313232831	0.759285714285714	0.595079365079365	0.693008314436887	0.0817460317460317
76	673	291	5113	223	0.74572758037225	0.763605442176871	0.598922902494331	0.694622071050643	0.0815873015873016
77	679	322	5153	221	0.731291666666666	0.767686274509804	0.588549019607843	0.688082166199814	0.0851764705882353
77	681	307	5171	216	0.735938792390405	0.774033613445378	0.604190476190476	0.699482726423903	0.0820392156862745
77	666	293	5190	226	0.741164154103852	0.757288515406162	0.592151260504202	0.68680112044818	0.0814117647058824
77	694	318	5145	218	0.735737859500236	0.777759103641457	0.6033837535014	0.698620660385367	0.084078431372549
77	664	300	5182	229	0.754678571428571	0.760425770308123	0.598173669467787	0.694936253289196	0.0829803921568627
77	670	288	5193	224	0.746207018787664	0.761624649859944	0.599282913165266	0.695623605153018	0.0803137254901961
77	683	280	5196	216	0.763935399596248	0.776190476190476	0.612240896358543	0.70817434852729	0.0778039215686274
77	679	291	5193	212	0.751824212271973	0.78344537815126	0.614700280112045	0.7074360410831	0.0789019607843137
77	702	303	5145	225	0.746425602660017	0.768464985994398	0.597170868347339	0.695886087768441	0.0828235294117647
77	675	288	5196	216	0.763040850858109	0.770588235294118	0.60867787114846	0.7010819115525	0.0790588235294118
78	671	287	5263	244	0.753429776974081	0.744238205723125	0.591619710529223	0.680363797069134	0.0821345707656612
78	683	324	5232	226	0.732840722495895	0.769914926527456	0.590835266821346	0.689255330902664	0.0850734725444702
78	688	320	5233	224	0.727734877734878	0.771958899569108	0.593586344050381	0.692876226634928	0.0841453982985305
78	708	323	5223	211	0.739645214521452	0.785299966854492	0.605910949066401	0.700071815269032	0.0825986078886311
78	706	307	5231	221	0.744663382594417	0.774997237874268	0.601878245497735	0.698821634668503	0.0816705336426914
78	691	303	5247	224	0.742129955430448	0.769500607667661	0.604314440393326	0.698176494812226	0.0815158546017015
78	677	274	5284	230	0.761875	0.756490995470114	0.607032372113579	0.695409347033478	0.0779582366589327
78	690	283	5264	228	0.764137645107794	0.764804993923323	0.608778035576179	0.70064265458697	0.0790409899458623
78	702	312	5228	223	0.742886683209264	0.767263285824771	0.598779140426472	0.693579120029236	0.082753286929621
78	692	322	5233	218	0.735153019023987	0.772345597171584	0.592879239862998	0.688920192980518	0.0835266821345708
79	700	318	5299	223	0.736716171617162	0.769528178243775	0.595866098733071	0.688825178389399	0.0827217125382263
