#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
7	245	264	6366	850	0.465186403508772	0.214715672676838	0.180605640314378	0.22667591308368	0.1442071197411
7	222	174	6453	876	0.592034805890228	0.210309754969949	0.18377253814147	0.227105871474804	0.135922330097087
7	243	206	6427	849	0.532094175960347	0.212390198797966	0.180610263522885	0.224597010325166	0.136569579288026
7	180	170	6464	911	0.549694189602447	0.171359223300971	0.14621359223301	0.183606102635229	0.139935275080906
7	206	168	6463	888	0.543154761904762	0.181562644475266	0.155658807212205	0.192147270205523	0.136699029126214
7	197	187	6440	901	0.545592286501377	0.168904299583911	0.149149329634767	0.192887964247188	0.14084142394822
7	187	185	6447	906	0.488803088803089	0.176116504854369	0.154983818770226	0.190490060101711	0.141229773462783
8	235	253	6309	838	0.470640569395018	0.213860043034896	0.1734540181495	0.218343411663648	0.142894564505566
8	233	206	6349	847	0.531848852901484	0.208569557489007	0.16993638319768	0.213766488913837	0.137917485265226
8	270	279	6283	803	0.483101851851852	0.246047338385256	0.193301524932173	0.242101480706589	0.141715782580223
8	258	178	6376	823	0.606653746770026	0.247633080737206	0.208915707736926	0.257161567967069	0.131106745252128
8	252	180	6383	820	0.603108465608466	0.230821405182898	0.19906445878941	0.243994392422683	0.130975769482646
8	216	217	6336	866	0.48921568627451	0.194531761624099	0.160543549443353	0.201543642997474	0.141846758349705
8	245	162	6393	835	0.619838056680162	0.224974272616709	0.194269810085134	0.240496460535754	0.130582842174198
8	243	186	6375	831	0.5794921875	0.21462718682758	0.185258209374123	0.231286057317492	0.133202357563851
8	262	275	6289	809	0.494760285066408	0.236051080550098	0.188595752642904	0.23776468020083	0.141977734119188
8	227	207	6347	854	0.516431924882629	0.212905791000094	0.180489288053139	0.229023606823214	0.138965291421087
9	239	183	6304	834	0.571360544217687	0.218183106575964	0.180418556311413	0.225766880826405	0.13452380952381
9	247	240	6244	829	0.509133126934984	0.236394557823129	0.203311602418745	0.255267384731671	0.141402116402116
9	273	171	6313	803	0.619828722002635	0.246452191987906	0.210374149659864	0.257210569412951	0.128835978835979
9	233	234	6254	839	0.483748517200475	0.22302059712774	0.185856009070295	0.228865898211137	0.141931216931217
9	289	240	6262	769	0.557719298245614	0.267965797430083	0.208838813303099	0.267419947777091	0.133465608465608
9	252	164	6324	820	0.617651195499297	0.228741496598639	0.201856575963719	0.242019400352734	0.13015873015873
9	258	267	6229	806	0.485722819593787	0.23104686318972	0.182638888888889	0.22965482489292	0.141931216931217
9	194	199	6287	880	0.521789321789322	0.179587112622827	0.145908919123205	0.189918745275888	0.142724867724868
9	255	226	6259	820	0.582638888888889	0.24015022675737	0.202925799949609	0.251345083487941	0.138359788359788
9	279	227	6261	793	0.554982206405694	0.26697373393802	0.21692649281935	0.26631450560022	0.134920634920635
10	268	329	6096	777	0.446072186836518	0.254910116657105	0.200002390514439	0.250158208591944	0.14805890227577
10	324	307	6109	730	0.515487179487179	0.303805698986422	0.239735131000191	0.297939376553835	0.138821954484605
10	250	176	6228	816	0.584865196078431	0.236082424937847	0.205058328552304	0.255123669280296	0.132797858099063
10	223	136	6274	837	0.624104683195592	0.204341174220692	0.185833811436221	0.230321285140563	0.130254350736278
10	257	180	6241	792	0.620580808080808	0.234040925607191	0.203652706062345	0.256859182762798	0.130120481927711
10	280	185	6228	777	0.573939393939394	0.258907056798623	0.215686555746797	0.267583030534838	0.128781793842035
10	253	232	6179	806	0.531182795698925	0.236555746796711	0.192297762478485	0.243633842730229	0.138955823293173
10	263	217	6193	797	0.53936877076412	0.244884299101167	0.205799388028304	0.262011538216358	0.13574297188755
10	307	308	6108	747	0.498391812865497	0.293196595907439	0.235499139414802	0.292986230636833	0.141231593038822
10	248	203	6213	806	0.58703007518797	0.245458022566456	0.200301204819277	0.253925804227009	0.135073627844712
11	276	227	6120	772	0.563230240549828	0.261315560707041	0.213343958272964	0.270211532889018	0.135091277890467
11	282	216	6120	777	0.578798185941043	0.265406162464986	0.226900415338549	0.281671979136483	0.134279918864097
11	299	214	6129	753	0.578055555555556	0.273930261759876	0.233328503815319	0.288034064200393	0.130764029749831
11	262	193	6166	774	0.600710594315246	0.231498116487974	0.197556263884864	0.248217907852797	0.130764029749831
11	239	217	6123	816	0.543203309692671	0.244103158504781	0.205954795711388	0.255080652950836	0.139688979039892
11	285	252	6105	753	0.519333333333333	0.26557519559548	0.216293183940243	0.268685405196562	0.135902636916836
11	267	229	6120	779	0.522680322128852	0.252376122862938	0.199381821694195	0.248476067543005	0.13630831643002
11	285	261	6092	757	0.525510204081633	0.272920892494929	0.2176712064136	0.267666376895586	0.137660581473969
11	216	165	6181	833	0.601508295625943	0.204235487298368	0.168839949773013	0.21385808241792	0.134956051386072
11	250	156	6186	803	0.590950520833333	0.239896648314498	0.21011301072153	0.252664284104447	0.129682217714672
12	233	189	6069	814	0.52710027100271	0.221120563215019	0.184022685049379	0.226100844170659	0.137303216974675
12	299	282	5995	729	0.499888888888889	0.289503275642906	0.222545712330107	0.277514363345986	0.138398357289528
12	318	261	6005	721	0.566723744292237	0.298147061699423	0.240070401877383	0.295151870716553	0.134428473648186
12	293	249	6026	737	0.548242811501597	0.294001173364623	0.236129852351618	0.297335484501809	0.134976043805613
