#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
7	162	105	6528	930	0.61244019138756	0.142949607027277	0.129583911234397	0.17108953613808	0.133980582524272
8	162	38	6510	925	0.805555555555556	0.146875292356628	0.143862849658527	0.186514173449341	0.126129666011788
8	161	220	6334	920	0.398717948717949	0.149887735054729	0.119566844419497	0.159486387875386	0.149312377210216
8	196	263	6292	884	0.420713525026624	0.17814575732061	0.147562915146412	0.19456450556647	0.150229207596595
8	181	98	6456	900	0.717361111111111	0.172396856581532	0.154354944335298	0.19800261951539	0.13071381794368
8	150	88	6466	931	0.637055837563452	0.126246608663112	0.120287211151651	0.160159977547011	0.133464309102816
8	240	172	6383	840	0.580905511811024	0.210043034895687	0.184245486013659	0.229224748183491	0.132547478716437
8	188	216	6343	888	0.468978102189781	0.174805875198802	0.149953222939471	0.194101412667228	0.144597249508841
8	237	243	6321	834	0.52531328320802	0.206754607540462	0.167756572177004	0.217139681972688	0.141060903732809
8	178	158	6401	898	0.535230352303523	0.160955187576013	0.141374310038357	0.185195060342408	0.138310412573674
8	237	295	6259	844	0.490694935217903	0.233712227523622	0.173206099728693	0.229477344310351	0.149181401440733
9	142	89	6404	925	0.609195402298851	0.138062169312169	0.132969576719577	0.168253968253968	0.134126984126984
9	221	217	6278	844	0.49054054054054	0.20213529856387	0.170091647770219	0.219982993197279	0.140343915343915
9	216	108	6386	850	0.6640625	0.191789493575208	0.175718065003779	0.220365646258504	0.126719576719577
9	180	128	6360	892	0.5949177877429	0.167942176870748	0.148200113378685	0.193211451247166	0.134920634920635
9	159	196	6291	914	0.483928571428571	0.151455026455026	0.127801398337113	0.165353363567649	0.146825396825397
9	192	148	6338	882	0.587615283267457	0.182043650793651	0.163988095238095	0.211772486772487	0.136243386243386
9	144	190	6302	924	0.429407713498623	0.131301965230537	0.116189531368103	0.15073223733938	0.147354497354497
9	215	127	6361	857	0.659502262443439	0.18796768707483	0.172061602418745	0.215469891660368	0.13015873015873
9	116	43	6443	958	0.726950354609929	0.117724867724868	0.114484126984127	0.142791005291005	0.132407407407407
9	204	211	6278	867	0.493438320209974	0.201124338624339	0.159193121693122	0.206727135298564	0.142592592592593
10	219	139	6272	840	0.645061728395062	0.204188181296615	0.187822719449225	0.244801427933959	0.131057563587684
10	222	238	6185	825	0.526154806491885	0.213592465098489	0.173733027347485	0.225304392171862	0.142302543507363
10	178	85	6344	863	0.702072538860104	0.175305985848155	0.163358194683496	0.201729138777332	0.126907630522088
10	148	127	6287	908	0.525380710659898	0.136780455153949	0.120582329317269	0.154694970357621	0.13855421686747
10	159	160	6259	892	0.503289473684211	0.154953145917001	0.132329317269076	0.171906674316313	0.140829986613119
10	198	132	6279	861	0.576864535768645	0.180612927902084	0.154828839166189	0.195816599732262	0.132931726907631
10	198	69	6338	865	0.785911602209945	0.19916810097533	0.186082424937847	0.221718620513801	0.125033467202142
10	194	191	6218	867	0.519711335861779	0.170553643144005	0.143019697838975	0.183902855288397	0.141633199464525
10	165	91	6317	897	0.674623115577889	0.161646586345381	0.146352074966533	0.18925702811245	0.132262382864793
10	215	162	6250	843	0.5921875	0.203585771658061	0.167441193344808	0.214599668515331	0.134538152610442
11	249	79	6267	800	0.773972602739726	0.244798609098812	0.225664058726939	0.271576676647671	0.118864097363083
11	208	106	6238	843	0.676666666666667	0.214116681155221	0.198464213271515	0.249932386747803	0.128329952670723
11	220	43	6297	835	0.842639593908629	0.214541678740462	0.203858784893268	0.248337035963811	0.118728870858688
11	182	132	6207	874	0.6375	0.173447309958466	0.158538587848933	0.203047425866899	0.136037863421231
11	214	98	6247	836	0.746606334841629	0.212305611899932	0.191784989858012	0.243291799478412	0.126301555104801
11	184	87	6269	855	0.655381944444445	0.162513281174539	0.148923017482855	0.187262951157475	0.127383367139959
11	219	111	6237	828	0.656410256410257	0.214474065488264	0.196725586786439	0.249225667278406	0.126977687626775
11	218	224	6139	814	0.534523809523809	0.205751955954796	0.169409832898677	0.222861328439422	0.140365111561866
11	214	43	6306	832	0.837628865979381	0.196286100647155	0.189761421810103	0.234157571074407	0.118323191345504
11	238	102	6251	804	0.728107344632768	0.237124504974403	0.205920989085289	0.260806851476223	0.122515212981744
12	238	147	6135	785	0.634279475982533	0.226596264789283	0.187958345555882	0.238548287213585	0.127583846680356
12	222	150	6120	813	0.639374090247453	0.220504546787914	0.186403637430331	0.234216616146801	0.131827515400411
12	180	71	6199	855	0.748633879781421	0.176918940060624	0.161005182360419	0.204390339297937	0.126762491444216
12	217	111	6165	812	0.658445440956652	0.207260193605163	0.186965874645546	0.23119520224243	0.126351813826146
12	211	94	6185	815	0.723909657320872	0.203138750366676	0.182296861249633	0.231905739708615	0.124435318275154
12	257	161	6117	770	0.602414605418139	0.239244157621981	0.210379387894788	0.264955509924709	0.127446954140999
12	259	141	6129	776	0.673791821561338	0.242510022489489	0.214481275056224	0.27476125289267	0.125530458590007
12	262	172	6099	772	0.632624113475177	0.256917962256771	0.224474430429256	0.282041002574884	0.129226557152635
12	226	141	6130	808	0.605555555555556	0.222147257260194	0.187650337342329	0.237013135165086	0.129911019849418
12	246	162	6109	788	0.586050724637681	0.228718099149311	0.200141781558619	0.25476516410808	0.130047912388775
13	219	64	6143	804	0.794017094017094	0.211311993677139	0.194645327010472	0.239866956464467	0.120055325034578
13	255	107	6103	765	0.713104838709678	0.251788184153329	0.220840742936179	0.278902390831852	0.12060857538036
13	248	49	6140	793	0.852102102102102	0.247446156885991	0.235205492985576	0.288444312718172	0.116459197786999
13	242	111	6107	770	0.673992673992674	0.249728314562339	0.233545741948232	0.285273002700389	0.121853388658368
13	207	118	6084	821	0.647208121827411	0.196428571428571	0.165481130211421	0.211203319502075	0.129875518672199
13	227	127	6080	796	0.665670650730412	0.223933017190279	0.204949614700652	0.257017717183693	0.127662517289073
13	218	130	6075	807	0.61231884057971	0.212606204307449	0.188282948033985	0.231303102153725	0.129598893499308
13	239	95	6109	787	0.722222222222222	0.23606994665086	0.216429559375618	0.26338997563064	0.121991701244813
13	264	174	6038	754	0.663035019455253	0.250212408614898	0.220786405848647	0.276075215701772	0.1283540802213
13	241	150	6059	780	0.637273901808786	0.225069156293223	0.202598300731081	0.255827240993217	0.128630705394191
14	228	109	6027	776	0.689462809917355	0.232457983193277	0.21202981192477	0.265136054421769	0.123949579831933
